claim_id,claim_amount,claim_type,customer_tenure,claims_last_12m,avg_hist_claim,provider_id,geography,submission_delay,previously_rejected_claims,deviation_from_peer_claims,is_fraud
CLM_11534,3542.45,Auto,82,0,3311.53,PRV_114,Suburban,8,1,230.92,0
CLM_11535,10170.14,Property,91,2,4231.98,PRV_136,Suburban,6,0,5938.15,1
CLM_11536,4326.16,Auto,34,0,3739.5,PRV_126,Urban,19,0,586.66,0
CLM_11537,4633.67,Property,91,1,3429.5,PRV_137,Rural,5,0,1204.16,0
CLM_11538,2771.81,Property,17,0,2842.75,PRV_147,Suburban,29,0,-70.94,0
CLM_11539,3859.94,Health,43,1,1679.56,PRV_126,Rural,0,0,2180.37,0
CLM_11540,5513.43,Health,59,3,3347.94,PRV_143,Rural,41,0,2165.48,0
CLM_11541,5979.72,Auto,108,1,3717.73,PRV_111,Urban,16,1,2261.99,0
CLM_11542,4837.27,Property,51,1,2404.92,PRV_102,Urban,4,0,2432.35,0
CLM_11543,2352.26,Health,54,1,2633.64,PRV_129,Urban,9,0,-281.38,0
CLM_11544,11283.67,Health,24,2,4110.05,PRV_131,Urban,19,0,7173.62,0
CLM_11545,4335.72,Property,25,1,2607.52,PRV_122,Urban,6,0,1728.2,0
CLM_11546,3865.75,Property,71,0,2729.44,PRV_101,Urban,0,0,1136.31,0
CLM_11547,2377.98,Property,52,1,2911.6,PRV_106,Suburban,23,0,-533.62,0
CLM_11548,3371.89,Auto,70,1,3665.56,PRV_133,Rural,7,0,-293.66,0
CLM_11549,9224.29,Property,117,1,3293.33,PRV_131,Urban,7,0,5930.96,0
CLM_11550,5284.56,Health,88,0,3219.26,PRV_138,Suburban,0,0,2065.29,0
CLM_11551,10415.77,Property,33,1,4517.87,PRV_131,Rural,1,0,5897.9,0
CLM_11552,1816.68,Health,49,0,2590.48,PRV_142,Urban,15,0,-773.8,0
CLM_11553,4321.63,Auto,29,0,2049.47,PRV_142,Urban,5,0,2272.16,0
CLM_11554,11277.15,Auto,63,3,4022.1,PRV_113,Suburban,62,0,7255.05,1
CLM_11555,4038.37,Health,107,0,3230.93,PRV_102,Rural,11,0,807.44,0
CLM_11556,4695.79,Health,22,2,2410.75,PRV_145,Urban,29,0,2285.04,0
CLM_11557,7525.83,Auto,26,0,2640.13,PRV_131,Rural,3,0,4885.7,0
CLM_11558,3967.04,Health,28,0,1726.07,PRV_142,Suburban,1,0,2240.97,0
CLM_11559,2119.38,Auto,114,1,3231.68,PRV_135,Urban,4,0,-1112.3,0
CLM_11560,2226.08,Property,85,2,1538.58,PRV_116,Rural,3,0,687.5,0
CLM_11561,2630.56,Auto,49,0,3682.03,PRV_147,Suburban,9,0,-1051.47,0
CLM_11562,6573.8,Auto,71,0,2477.6,PRV_102,Suburban,13,0,4096.2,0
CLM_11563,3298.91,Auto,81,2,1605.97,PRV_109,Urban,5,0,1692.94,0
CLM_11564,11844.96,Auto,84,2,4097.25,PRV_146,Rural,0,0,7747.71,0
CLM_11565,2887.81,Auto,105,0,5256.39,PRV_139,Urban,0,0,-2368.58,0
CLM_11566,5354.38,Auto,49,0,3437.32,PRV_117,Urban,2,0,1917.06,0
CLM_11567,2065.55,Auto,20,0,2714.58,PRV_102,Rural,13,0,-649.03,0
CLM_11568,2807.39,Property,118,1,2039.93,PRV_138,Rural,2,1,767.46,0
CLM_11569,2951.04,Property,86,0,3261.83,PRV_109,Rural,24,0,-310.8,0
CLM_11570,4807.7,Auto,92,1,3636.73,PRV_108,Suburban,10,0,1170.97,0
CLM_11571,7662.03,Property,63,0,3006.89,PRV_145,Suburban,19,1,4655.14,0
CLM_11572,3512.7,Auto,61,1,3895.44,PRV_145,Rural,4,0,-382.73,0
CLM_11573,7602.12,Health,104,0,4513.89,PRV_110,Suburban,41,0,3088.23,1
CLM_11574,4879.76,Health,49,1,1740.31,PRV_132,Urban,11,0,3139.45,0
CLM_11575,9872.1,Auto,71,0,3294.05,PRV_135,Rural,4,0,6578.05,0
CLM_11576,1235.51,Auto,1,2,1096.67,PRV_125,Urban,2,0,138.84,0
CLM_11577,6205.74,Auto,96,1,2185.95,PRV_126,Rural,20,0,4019.79,1
CLM_11578,4290.76,Auto,13,0,3719.86,PRV_137,Urban,3,0,570.89,0
CLM_11579,4529.67,Health,94,0,2953.19,PRV_121,Rural,0,0,1576.48,0
CLM_11580,3743.36,Auto,87,0,1389.1,PRV_125,Urban,3,0,2354.26,0
CLM_11581,9984.81,Auto,51,2,4049.91,PRV_121,Rural,1,0,5934.9,0
CLM_11582,6495.0,Auto,56,4,2456.77,PRV_104,Rural,3,1,4038.23,0
CLM_11583,9629.69,Auto,83,0,3850.89,PRV_134,Suburban,9,0,5778.8,0
CLM_11584,3820.58,Health,62,0,3512.68,PRV_101,Urban,6,0,307.9,0
CLM_11585,4110.53,Auto,32,0,2166.87,PRV_134,Suburban,12,0,1943.66,0
CLM_11586,5660.7,Property,30,0,3868.91,PRV_108,Urban,4,0,1791.79,0
CLM_11587,5473.32,Auto,29,3,3318.62,PRV_148,Suburban,1,0,2154.7,0
CLM_11588,2809.57,Auto,49,1,3175.05,PRV_117,Rural,1,0,-365.48,0
CLM_11589,3264.61,Health,45,1,2531.85,PRV_142,Suburban,15,0,732.76,0
CLM_11590,5016.62,Auto,93,1,1897.28,PRV_111,Suburban,1,1,3119.35,0
CLM_11591,7082.87,Health,30,2,2581.32,PRV_102,Rural,16,0,4501.55,0
CLM_11592,5184.07,Health,16,0,2559.55,PRV_117,Suburban,2,0,2624.52,0
CLM_11593,6723.65,Auto,40,0,3851.62,PRV_137,Rural,11,0,2872.03,0
CLM_11594,3083.15,Auto,19,1,1351.02,PRV_106,Urban,9,0,1732.14,0
CLM_11595,9040.38,Auto,18,2,4470.71,PRV_132,Suburban,1,0,4569.67,0
CLM_11596,13392.09,Auto,1,0,4525.6,PRV_105,Rural,10,0,8866.49,0
CLM_11597,2300.54,Auto,78,1,2359.0,PRV_117,Rural,5,0,-58.45,0
CLM_11598,7142.05,Auto,115,0,4401.57,PRV_144,Suburban,12,0,2740.47,0
CLM_11599,5575.6,Auto,47,0,1994.42,PRV_121,Urban,18,0,3581.18,0
CLM_11600,11501.65,Health,114,0,4127.13,PRV_138,Suburban,0,0,7374.52,1
CLM_11601,3790.23,Health,66,1,2180.34,PRV_108,Rural,10,0,1609.89,0
CLM_11602,3376.08,Health,118,2,4033.44,PRV_134,Urban,1,0,-657.36,0
CLM_11603,3964.95,Auto,92,0,1562.61,PRV_122,Suburban,4,1,2402.34,0
CLM_11604,8014.28,Auto,113,2,4082.85,PRV_111,Rural,0,1,3931.43,0
CLM_11605,10433.75,Property,114,1,4288.58,PRV_123,Suburban,3,1,6145.17,0
CLM_11606,2534.86,Health,94,0,1530.43,PRV_149,Urban,1,0,1004.43,0
CLM_11607,4803.45,Property,38,1,4757.26,PRV_139,Urban,8,0,46.19,0
CLM_11608,2250.25,Auto,51,1,4018.5,PRV_108,Urban,7,1,-1768.24,1
CLM_11609,1901.66,Health,63,1,1002.01,PRV_112,Urban,15,1,899.65,0
CLM_11610,2265.6,Health,4,0,2510.04,PRV_139,Urban,10,0,-244.44,0
CLM_11611,3907.76,Auto,1,1,4037.6,PRV_141,Suburban,12,0,-129.84,0
CLM_11612,5922.59,Auto,8,1,3723.11,PRV_116,Urban,0,0,2199.48,0
CLM_11613,4995.02,Health,29,0,3111.79,PRV_106,Urban,0,1,1883.23,0
CLM_11614,4658.44,Auto,55,0,3927.96,PRV_116,Rural,34,0,730.47,0
CLM_11615,1764.14,Auto,103,1,2125.97,PRV_149,Urban,5,0,-361.83,0
CLM_11616,8722.72,Health,3,0,3047.36,PRV_123,Rural,5,0,5675.35,0
CLM_11617,1786.23,Property,32,3,2154.42,PRV_101,Rural,0,0,-368.19,0
CLM_11618,4316.42,Auto,10,1,3134.81,PRV_134,Rural,1,0,1181.61,0
CLM_11619,5049.98,Auto,74,0,4001.03,PRV_127,Suburban,28,0,1048.95,0
CLM_11620,10081.05,Auto,83,1,3781.56,PRV_118,Suburban,11,0,6299.49,1
CLM_11621,4915.41,Health,110,0,3222.89,PRV_132,Rural,5,0,1692.52,0
CLM_11622,3232.09,Auto,34,0,3989.69,PRV_120,Suburban,23,0,-757.61,0
CLM_11623,2148.96,Property,97,0,4088.18,PRV_109,Urban,8,0,-1939.22,0
CLM_11624,11057.22,Auto,87,0,4797.32,PRV_145,Suburban,13,0,6259.9,0
CLM_11625,9527.89,Auto,55,0,4167.47,PRV_144,Urban,5,0,5360.42,0
CLM_11626,5647.2,Health,92,0,3656.42,PRV_108,Urban,5,0,1990.77,0
CLM_11627,3209.31,Property,32,0,3934.09,PRV_137,Suburban,0,0,-724.78,0
CLM_11628,4635.32,Auto,50,2,3243.56,PRV_105,Suburban,13,1,1391.76,0
CLM_11629,5371.3,Auto,7,1,2720.05,PRV_141,Rural,1,0,2651.25,1
CLM_11630,8740.24,Property,93,1,3867.61,PRV_134,Suburban,14,0,4872.64,1
CLM_11631,2613.45,Auto,8,1,3757.12,PRV_117,Suburban,2,0,-1143.67,0
CLM_11632,6224.33,Property,65,0,3291.96,PRV_118,Suburban,2,0,2932.37,0
CLM_11633,3339.3,Auto,57,0,2805.41,PRV_104,Urban,24,1,533.9,0
CLM_11634,5618.6,Health,119,1,2749.95,PRV_124,Urban,6,0,2868.65,0
CLM_11635,5494.44,Health,67,0,2591.29,PRV_110,Urban,1,0,2903.15,0
CLM_11636,11816.01,Auto,88,0,4255.71,PRV_109,Rural,23,0,7560.3,1
CLM_11637,6376.05,Property,87,1,4178.43,PRV_116,Rural,6,0,2197.63,0
CLM_11638,7625.77,Auto,59,1,4135.5,PRV_135,Rural,1,0,3490.27,1
CLM_11639,2280.37,Auto,72,1,1948.14,PRV_125,Urban,4,1,332.23,1
CLM_11640,3212.14,Health,54,0,2640.71,PRV_130,Suburban,8,0,571.43,0
CLM_11641,1686.94,Auto,111,4,2742.61,PRV_131,Rural,4,0,-1055.67,0
CLM_11642,2908.95,Health,101,2,2393.86,PRV_120,Rural,25,0,515.09,0
CLM_11643,3207.23,Auto,67,0,4862.6,PRV_117,Urban,3,0,-1655.36,0
CLM_11644,9894.64,Auto,51,0,3400.46,PRV_117,Rural,1,0,6494.17,0
CLM_11645,6859.13,Auto,97,0,3328.61,PRV_100,Suburban,2,0,3530.52,1
CLM_11646,2363.97,Auto,92,0,2534.08,PRV_113,Urban,0,0,-170.11,0
CLM_11647,3058.45,Auto,111,3,3862.09,PRV_107,Urban,6,0,-803.64,0
CLM_11648,7399.53,Health,8,0,5191.54,PRV_101,Suburban,21,1,2207.99,0
CLM_11649,3910.09,Property,34,1,3080.95,PRV_114,Suburban,3,0,829.14,1
CLM_11650,3314.63,Property,35,2,2766.49,PRV_133,Suburban,2,0,548.14,0
CLM_11651,4860.15,Auto,96,0,2909.41,PRV_135,Rural,18,0,1950.73,0
CLM_11652,7450.55,Auto,88,0,2677.95,PRV_100,Suburban,3,0,4772.6,0
CLM_11653,5754.87,Auto,78,0,2997.13,PRV_120,Urban,6,0,2757.74,0
CLM_11654,4306.7,Auto,32,0,2388.53,PRV_141,Suburban,0,0,1918.17,0
CLM_11655,5318.23,Health,46,6,2113.45,PRV_100,Urban,3,0,3204.78,0
CLM_11656,1519.35,Auto,107,0,2978.76,PRV_131,Urban,1,0,-1459.41,1
CLM_11657,3060.96,Auto,16,0,3081.1,PRV_119,Rural,1,1,-20.14,0
CLM_11658,4746.05,Property,68,0,2726.89,PRV_146,Suburban,5,0,2019.16,1
CLM_11659,10087.36,Auto,116,0,4456.98,PRV_135,Rural,3,0,5630.38,0
CLM_11660,5849.27,Auto,37,1,3415.49,PRV_138,Suburban,1,0,2433.78,0
CLM_11661,3402.98,Auto,54,0,3742.46,PRV_129,Suburban,7,0,-339.48,0
CLM_11662,10647.33,Auto,85,0,3769.02,PRV_106,Suburban,15,0,6878.3,0
CLM_11663,4103.3,Property,14,0,3104.65,PRV_121,Suburban,13,1,998.65,0
CLM_11664,7951.8,Auto,95,0,3218.65,PRV_149,Suburban,2,0,4733.15,0
CLM_11665,5838.6,Auto,55,0,2139.83,PRV_144,Urban,3,0,3698.77,0
CLM_11666,4994.52,Auto,48,0,3655.98,PRV_109,Urban,13,0,1338.54,1
CLM_11667,6968.79,Auto,82,0,2666.69,PRV_107,Suburban,8,1,4302.11,1
CLM_11668,5374.13,Auto,7,1,2360.25,PRV_126,Urban,13,0,3013.88,1
CLM_11669,11876.45,Property,74,1,4301.97,PRV_109,Rural,0,0,7574.48,1
CLM_11670,1881.69,Property,7,0,1667.76,PRV_113,Rural,0,0,213.93,0
CLM_11671,13346.46,Health,33,1,4719.08,PRV_145,Rural,16,0,8627.39,0
CLM_11672,3077.51,Auto,23,0,4639.93,PRV_110,Suburban,19,0,-1562.42,0
CLM_11673,6900.45,Property,85,2,2777.76,PRV_105,Suburban,4,1,4122.69,1
CLM_11674,7604.46,Health,19,2,4785.2,PRV_120,Urban,31,1,2819.26,1
CLM_11675,1994.94,Auto,112,2,2111.66,PRV_132,Urban,3,0,-116.72,0
CLM_11676,2789.9,Health,19,1,3994.09,PRV_118,Urban,22,0,-1204.19,0
CLM_11677,4446.37,Auto,36,1,3016.8,PRV_138,Rural,5,0,1429.57,0
CLM_11678,1758.55,Auto,29,0,1193.61,PRV_123,Rural,8,0,564.95,0
CLM_11679,2546.41,Health,60,3,2368.99,PRV_117,Rural,10,0,177.42,0
CLM_11680,2935.09,Auto,82,0,2825.5,PRV_134,Rural,1,0,109.6,0
CLM_11681,5663.92,Health,2,1,3779.01,PRV_142,Urban,0,0,1884.91,0
CLM_11682,3848.17,Auto,1,1,2522.92,PRV_136,Suburban,5,0,1325.25,0
CLM_11683,4379.09,Property,47,0,2726.85,PRV_118,Suburban,1,0,1652.23,0
CLM_11684,9461.15,Property,69,0,3540.98,PRV_123,Rural,7,0,5920.17,1
CLM_11685,7074.33,Property,20,0,3488.1,PRV_133,Suburban,6,0,3586.24,1
CLM_11686,1602.7,Auto,11,0,2908.27,PRV_121,Suburban,1,0,-1305.57,0
CLM_11687,4848.8,Auto,106,1,2697.15,PRV_103,Suburban,10,0,2151.65,0
CLM_11688,9478.48,Auto,2,0,3939.31,PRV_109,Rural,0,1,5539.17,0
CLM_11689,1725.37,Auto,67,1,2691.53,PRV_101,Urban,1,0,-966.16,0
CLM_11690,2818.26,Auto,87,1,1810.61,PRV_107,Urban,12,0,1007.64,0
CLM_11691,4241.98,Health,119,2,2605.6,PRV_132,Suburban,7,0,1636.38,0
CLM_11692,10232.75,Health,12,1,3546.82,PRV_137,Urban,3,0,6685.93,0
CLM_11693,4815.45,Property,20,0,2850.71,PRV_142,Urban,1,0,1964.74,1
CLM_11694,5930.31,Auto,5,2,2497.24,PRV_127,Rural,10,0,3433.08,0
CLM_11695,2194.16,Auto,37,1,1745.2,PRV_109,Rural,2,0,448.96,0
CLM_11696,6992.4,Auto,38,1,2856.06,PRV_144,Suburban,41,0,4136.34,0
CLM_11697,4217.77,Property,94,1,3227.91,PRV_100,Suburban,20,0,989.86,0
CLM_11698,3138.49,Health,9,2,1992.62,PRV_133,Suburban,1,0,1145.87,0
CLM_11699,4774.57,Property,98,2,2810.71,PRV_102,Rural,19,0,1963.86,0
CLM_11700,5367.41,Property,53,0,1906.1,PRV_108,Urban,4,0,3461.31,0
CLM_11701,1819.3,Health,44,0,2871.22,PRV_104,Rural,6,0,-1051.92,0
CLM_11702,4688.48,Auto,99,0,4725.5,PRV_141,Rural,1,1,-37.01,0
CLM_11703,7181.89,Auto,116,1,3171.71,PRV_109,Urban,1,0,4010.18,0
CLM_11704,2757.34,Health,86,1,1418.43,PRV_111,Urban,20,0,1338.92,0
CLM_11705,3760.27,Auto,108,3,3331.13,PRV_117,Suburban,9,0,429.14,0
CLM_11706,5273.36,Auto,24,0,4311.81,PRV_120,Urban,6,0,961.54,0
CLM_11707,2291.85,Property,81,0,1615.94,PRV_120,Urban,0,0,675.91,0
CLM_11708,3177.77,Property,74,1,1954.51,PRV_100,Urban,25,1,1223.26,0
CLM_11709,8292.72,Health,30,0,3258.35,PRV_102,Urban,4,0,5034.37,0
CLM_11710,1557.05,Health,59,1,2912.88,PRV_104,Suburban,5,0,-1355.84,0
CLM_11711,11559.87,Health,110,2,4211.17,PRV_124,Suburban,3,0,7348.7,1
CLM_11712,4320.86,Auto,87,1,2819.36,PRV_148,Urban,22,0,1501.5,0
CLM_11713,4117.11,Auto,96,1,3825.45,PRV_107,Urban,4,0,291.67,1
CLM_11714,8019.41,Health,81,2,4528.1,PRV_116,Suburban,1,1,3491.31,0
CLM_11715,4582.92,Health,114,3,2132.41,PRV_108,Suburban,6,0,2450.51,0
CLM_11716,2293.13,Auto,115,1,3747.67,PRV_131,Urban,15,0,-1454.54,0
CLM_11717,5950.58,Property,81,2,2599.14,PRV_105,Rural,4,0,3351.44,1
CLM_11718,1884.93,Auto,14,1,784.76,PRV_148,Suburban,10,0,1100.16,0
CLM_11719,3182.47,Auto,9,0,3476.38,PRV_139,Suburban,3,0,-293.91,0
CLM_11720,3310.42,Health,40,0,3599.44,PRV_120,Suburban,12,0,-289.02,0
CLM_11721,1464.48,Auto,66,1,1450.76,PRV_106,Urban,11,1,13.73,0
CLM_11722,6343.72,Auto,109,1,2546.07,PRV_106,Urban,11,1,3797.65,1
CLM_11723,2804.87,Auto,25,0,2376.99,PRV_146,Suburban,10,0,427.88,0
CLM_11724,9486.26,Health,103,0,3809.99,PRV_138,Urban,1,0,5676.27,0
CLM_11725,2685.9,Auto,73,0,1450.81,PRV_126,Urban,21,0,1235.09,0
CLM_11726,7511.92,Health,118,0,3106.76,PRV_107,Suburban,8,0,4405.16,0
CLM_11727,1244.14,Health,22,1,660.31,PRV_108,Urban,4,0,583.83,0
CLM_11728,4526.59,Auto,107,0,3379.51,PRV_127,Rural,1,0,1147.08,0
CLM_11729,8677.81,Property,110,1,3125.13,PRV_114,Urban,15,1,5552.68,0
CLM_11730,5695.52,Auto,4,2,2489.04,PRV_101,Urban,7,0,3206.48,1
CLM_11731,7572.99,Property,26,1,4428.3,PRV_106,Suburban,1,0,3144.7,0
CLM_11732,1046.79,Health,58,0,500.0,PRV_146,Suburban,25,0,546.79,0
CLM_11733,6081.8,Property,29,1,2981.85,PRV_117,Rural,1,0,3099.95,0
CLM_11734,5856.87,Auto,109,0,4197.6,PRV_121,Urban,7,0,1659.27,0
CLM_11735,4879.16,Auto,98,1,3128.81,PRV_149,Rural,9,0,1750.35,0
CLM_11736,5656.86,Auto,87,2,4366.07,PRV_109,Rural,68,0,1290.79,1
CLM_11737,7645.21,Auto,37,0,2549.43,PRV_149,Suburban,1,0,5095.78,0
CLM_11738,5524.49,Health,75,0,2832.84,PRV_132,Urban,9,1,2691.65,0
CLM_11739,3090.86,Auto,70,1,4233.26,PRV_106,Suburban,6,0,-1142.39,0
CLM_11740,7001.5,Health,18,1,3894.55,PRV_102,Rural,2,1,3106.95,1
CLM_11741,3374.02,Auto,85,1,5399.25,PRV_113,Rural,28,0,-2025.23,0
CLM_11742,3790.49,Auto,42,1,3102.82,PRV_143,Suburban,15,0,687.68,0
CLM_11743,5168.09,Health,100,0,3200.25,PRV_145,Suburban,15,0,1967.84,0
CLM_11744,4660.05,Auto,41,0,2538.6,PRV_135,Suburban,22,0,2121.45,0
CLM_11745,8221.35,Health,38,2,2795.95,PRV_112,Suburban,12,0,5425.4,1
CLM_11746,12052.94,Health,34,1,4078.07,PRV_115,Suburban,7,1,7974.88,1
CLM_11747,2235.32,Property,17,1,2999.73,PRV_115,Rural,4,0,-764.41,0
CLM_11748,4046.27,Auto,37,1,2192.71,PRV_104,Suburban,12,0,1853.57,0
CLM_11749,6672.11,Health,25,1,2623.95,PRV_124,Urban,9,1,4048.16,0
CLM_11750,3184.0,Property,102,1,2909.67,PRV_137,Rural,7,0,274.33,0
CLM_11751,5364.71,Health,76,0,2257.49,PRV_137,Rural,8,0,3107.22,0
CLM_11752,6854.73,Auto,87,0,2542.04,PRV_149,Urban,10,0,4312.69,1
CLM_11753,4312.88,Health,117,2,2000.21,PRV_137,Urban,34,0,2312.67,0
CLM_11754,3400.25,Health,106,1,2577.4,PRV_138,Rural,13,0,822.85,0
CLM_11755,11698.01,Health,86,3,4166.21,PRV_147,Suburban,1,0,7531.8,1
CLM_11756,8257.48,Auto,85,1,3048.39,PRV_140,Rural,6,1,5209.09,0
CLM_11757,12504.04,Auto,27,1,5461.32,PRV_125,Rural,11,0,7042.72,0
CLM_11758,3151.09,Property,57,2,2236.13,PRV_112,Urban,1,0,914.96,0
CLM_11759,8643.12,Auto,31,1,3485.49,PRV_143,Rural,26,0,5157.63,0
CLM_11760,4157.52,Health,6,1,3222.21,PRV_125,Suburban,0,0,935.32,0
CLM_11761,4133.69,Auto,91,2,3650.44,PRV_100,Urban,9,0,483.25,0
CLM_11762,4279.23,Health,40,0,2393.93,PRV_107,Rural,37,0,1885.3,0
CLM_11763,7875.76,Auto,98,2,2631.53,PRV_103,Rural,13,0,5244.22,0
CLM_11764,8554.95,Auto,12,0,3407.26,PRV_120,Suburban,11,0,5147.7,0
CLM_11765,5800.35,Property,109,1,2495.33,PRV_121,Rural,59,0,3305.02,0
CLM_11766,1999.28,Property,53,0,1226.53,PRV_136,Rural,15,0,772.75,0
CLM_11767,5516.84,Health,71,0,4310.45,PRV_148,Rural,35,0,1206.39,1
CLM_11768,10263.61,Auto,10,3,3888.1,PRV_102,Rural,12,0,6375.51,0
CLM_11769,4957.37,Health,45,0,2582.86,PRV_118,Suburban,10,0,2374.51,0
CLM_11770,8152.44,Health,17,1,3218.32,PRV_100,Rural,14,0,4934.12,0
CLM_11771,6889.28,Health,26,1,4006.83,PRV_128,Rural,2,0,2882.45,0
CLM_11772,10360.51,Auto,85,1,4344.22,PRV_122,Rural,16,0,6016.28,0
CLM_11773,8286.36,Health,92,0,3104.26,PRV_132,Urban,35,0,5182.1,1
CLM_11774,3569.99,Health,62,0,2414.64,PRV_140,Suburban,9,0,1155.35,0
CLM_11775,2383.58,Property,46,0,4464.27,PRV_122,Urban,0,0,-2080.69,0
CLM_11776,3519.68,Auto,64,1,3094.72,PRV_104,Urban,0,0,424.96,0
CLM_11777,7951.58,Health,2,1,2852.8,PRV_106,Suburban,2,0,5098.78,0
CLM_11778,7240.6,Health,54,0,3263.21,PRV_105,Urban,6,0,3977.39,0
CLM_11779,9734.72,Auto,107,1,4154.73,PRV_148,Urban,5,0,5579.99,0
CLM_11780,3888.71,Auto,65,1,2961.2,PRV_121,Urban,38,0,927.51,1
CLM_11781,8981.18,Auto,51,1,3986.0,PRV_148,Suburban,29,0,4995.18,0
CLM_11782,5905.9,Auto,53,0,2791.46,PRV_112,Rural,4,0,3114.44,0
CLM_11783,3413.93,Auto,36,0,3609.06,PRV_111,Suburban,15,0,-195.13,0
CLM_11784,5995.13,Health,115,0,2051.91,PRV_103,Suburban,10,0,3943.21,0
CLM_11785,5636.67,Health,26,2,4069.61,PRV_107,Suburban,2,0,1567.06,0
CLM_11786,3075.1,Health,29,2,2323.96,PRV_136,Urban,26,0,751.14,0
CLM_11787,4922.23,Property,21,1,3459.29,PRV_130,Rural,3,0,1462.95,0
CLM_11788,1103.74,Auto,11,1,1513.43,PRV_136,Suburban,20,0,-409.69,1
CLM_11789,6238.4,Auto,40,1,3024.81,PRV_144,Suburban,10,0,3213.59,1
CLM_11790,3495.97,Health,11,1,3188.12,PRV_125,Rural,9,0,307.85,1
CLM_11791,5815.89,Auto,36,0,2318.67,PRV_142,Rural,18,1,3497.21,0
CLM_11792,4293.11,Auto,113,1,2890.23,PRV_107,Rural,6,1,1402.89,0
CLM_11793,5370.71,Auto,59,2,3262.1,PRV_139,Urban,19,0,2108.61,0
CLM_11794,7540.07,Auto,39,0,3563.27,PRV_132,Rural,7,0,3976.8,0
CLM_11795,7454.85,Property,104,0,3100.14,PRV_144,Urban,41,0,4354.7,0
CLM_11796,4669.46,Auto,99,0,4332.44,PRV_128,Suburban,10,0,337.01,0
CLM_11797,12124.39,Auto,54,1,4158.26,PRV_104,Urban,4,0,7966.13,0
CLM_11798,6104.46,Auto,98,0,2969.38,PRV_127,Rural,14,0,3135.08,0
CLM_11799,858.37,Health,55,1,1669.67,PRV_139,Urban,7,0,-811.3,0
CLM_11800,3867.53,Auto,111,0,2512.92,PRV_116,Rural,16,0,1354.61,0
CLM_11801,1227.27,Health,24,1,770.87,PRV_122,Urban,17,0,456.39,0
CLM_11802,7106.72,Auto,118,1,2816.87,PRV_144,Suburban,9,1,4289.85,1
CLM_11803,5558.75,Auto,22,0,4401.75,PRV_108,Urban,20,0,1157.0,0
CLM_11804,5034.71,Health,69,1,3791.01,PRV_101,Suburban,5,0,1243.7,0
CLM_11805,2085.18,Auto,56,0,3083.51,PRV_131,Rural,0,0,-998.33,1
CLM_11806,2747.19,Auto,33,1,2272.54,PRV_148,Suburban,10,0,474.65,0
CLM_11807,7157.58,Auto,36,0,3122.3,PRV_130,Rural,14,0,4035.28,0
CLM_11808,10708.32,Property,111,0,5131.23,PRV_106,Rural,0,0,5577.09,0
CLM_11809,3157.03,Auto,20,1,4487.7,PRV_129,Suburban,14,0,-1330.67,1
CLM_11810,2241.96,Health,83,1,2849.7,PRV_102,Suburban,10,0,-607.74,0
CLM_11811,2189.51,Auto,99,0,1518.05,PRV_108,Urban,1,1,671.46,1
CLM_11812,12287.95,Auto,116,1,5208.1,PRV_109,Urban,7,0,7079.86,0
CLM_11813,5864.81,Auto,107,0,2271.16,PRV_145,Suburban,1,0,3593.65,1
CLM_11814,1894.1,Property,81,2,3530.08,PRV_149,Suburban,3,0,-1635.98,1
CLM_11815,1906.14,Auto,62,1,1441.28,PRV_146,Suburban,16,0,464.85,0
CLM_11816,4177.74,Auto,109,3,2676.92,PRV_125,Suburban,1,0,1500.83,0
CLM_11817,3992.35,Auto,107,0,1437.22,PRV_100,Rural,6,0,2555.13,0
CLM_11818,3223.16,Auto,98,0,1838.11,PRV_129,Suburban,9,0,1385.05,0
CLM_11819,2436.91,Auto,73,0,2075.28,PRV_137,Suburban,28,0,361.62,0
CLM_11820,5128.99,Health,26,1,3477.0,PRV_114,Suburban,13,0,1651.99,0
CLM_11821,4620.37,Auto,66,2,2903.91,PRV_124,Suburban,1,0,1716.46,0
CLM_11822,12424.1,Auto,117,1,5712.26,PRV_105,Rural,34,0,6711.85,1
CLM_11823,2491.52,Health,73,0,4133.8,PRV_117,Urban,6,0,-1642.28,0
CLM_11824,6123.65,Auto,73,0,4155.49,PRV_100,Urban,4,0,1968.16,0
CLM_11825,7415.12,Auto,40,0,3503.67,PRV_102,Urban,1,0,3911.45,0
CLM_11826,3958.47,Auto,17,0,3276.05,PRV_116,Urban,27,0,682.42,0
CLM_11827,8291.73,Health,1,1,4189.06,PRV_147,Urban,8,0,4102.67,0
CLM_11828,862.08,Auto,89,0,618.78,PRV_107,Rural,44,0,243.3,1
CLM_11829,5699.09,Auto,61,3,2377.79,PRV_148,Urban,1,0,3321.3,0
CLM_11830,1068.13,Auto,43,0,1639.51,PRV_139,Rural,7,0,-571.38,0
CLM_11831,3118.31,Health,104,2,1115.71,PRV_116,Rural,1,0,2002.59,0
CLM_11832,2072.95,Auto,42,1,2231.31,PRV_124,Urban,7,0,-158.35,0
CLM_11833,1660.26,Health,25,1,1852.21,PRV_140,Urban,22,0,-191.95,0
CLM_11834,10911.65,Property,39,1,4194.2,PRV_111,Urban,1,0,6717.46,0
CLM_11835,8264.57,Health,35,0,3091.63,PRV_128,Suburban,3,0,5172.94,1
CLM_11836,725.14,Auto,3,0,990.04,PRV_124,Rural,11,0,-264.9,0
CLM_11837,9185.85,Auto,114,2,3314.04,PRV_135,Urban,0,0,5871.81,0
